## Thu Nov  4 09:44:55 2021 
model n s Ncalpt IC.clk IC.cor IC.rel rho
2 100 1000 5 529.2717 853.8255 855.0235 3.607903e-05
2 100 1000 5 258.1579 645.2652 649.896 0.00497325
2 100 1000 5 382.0791 740.1035 742.2049 1.083645e-05
2 100 1000 5 423.0058 773.9384 775.1762 5.123029e-05
2 100 1000 5 261.2815 648.1169 652.6396 1.445078e-05
2 100 1000 5 376.7703 738.444 740.5661 7.742624e-05
2 100 1000 5 794.8195 969.0275 968.534 2.895541e-08
2 100 1000 5 381.2703 731.1507 732.8901 0.01634973
2 100 1000 5 251.9552 639.8772 644.8442 3.937934e-07
2 100 1000 5 376.4213 742.5445 744.9049 1.78738e-06
2 100 1000 5 381.6671 737.5612 739.437 2.508896e-05
2 100 1000 5 290.2827 672.9812 676.5216 0.0001269094
2 100 1000 5 304.3138 685.1011 688.291 1.406451e-06
2 100 1000 5 554.6722 833.0052 833.2187 1.902227e-06
2 100 1000 5 242.6272 629.4988 634.2665 0.003692347
2 100 1000 5 705.6873 903.8075 902.6749 3.309966e-05
2 100 1000 5 250.4548 639.0597 643.8965 0.0003855789
2 100 1000 5 496.7186 816.2953 817.7494 2.048665e-06
2 100 1000 5 289.5288 670.5398 674.7193 4.125536e-08
2 100 1000 5 367.9917 715.9188 717.7235 0.0001010068
2 100 1000 5 378.0467 735.193 737.0204 0.0002910952
2 100 1000 5 560.8015 822.2006 822.6527 0.0001925521
2 100 1000 5 339.6955 705.6105 708.6322 9.51118e-06
2 100 1000 5 293.9915 677.6046 681.8145 0.0008342388
2 100 1000 5 394.2148 748.3172 750.2901 0.0002798369
2 100 1000 5 394.073 750.9423 753.1374 0.009420496
2 100 1000 5 234.1369 624.3978 629.63 4.292094e-05
2 100 1000 5 1872.725 1134.449 1083.032 0.0004571129
2 100 1000 5 280.1929 663.3446 667.2562 3.459708e-05
2 100 1000 5 233.1905 624.6785 630.063 0.0007539516
2 100 1000 5 510.0369 813.1737 814.4051 0.0001476922
2 100 1000 5 526.7071 846.1701 847.3807 8.304478e-05
2 100 1000 5 259.3748 645.4137 650.1476 2.50814e-06
2 100 1000 5 315.1131 685.134 688.1688 0.000102301
2 100 1000 5 323.1891 694.9082 697.9027 9.558777e-06
2 100 1000 5 278.365 660.1135 664.2973 1.11587e-05
2 100 1000 5 464.8938 790.3572 792.0419 0.0400167
2 100 1000 5 764.8223 951.2721 950.2047 6.916805e-06
4 100 1000 5 244.9183 634.2254 639.4318 0.0001209313
4 100 1000 5 348.5517 715.3561 718.1016 5.676572e-07
4 100 1000 5 345.3147 713.1082 716.2256 4.429395e-05
4 100 1000 5 260.8385 648.3504 653.0375 8.009106e-08
4 100 1000 5 259.0337 645.4796 650.184 6.097841e-06
4 100 1000 5 432.2152 780.303 782.3216 3.651403e-05
4 100 1000 5 278.8911 663.1718 667.212 4.103234e-05
4 100 1000 5 632.4048 862.9862 862.8487 7.048557e-06
4 100 1000 5 1543.802 1098.884 1082.729 7.678765e-05
4 100 1000 5 255.3091 644.467 649.314 4.560897e-06
4 100 1000 5 529.3651 832.3924 833.5035 4.113925e-07
4 100 1000 5 326.0497 693.2069 695.9848 6.535839e-06
4 100 1000 5 389.5715 759.4457 761.2006 0.0003785338
4 100 1000 5 250.4293 639.0972 644.0269 0.001155653
4 100 1000 5 335.1773 706.6799 709.4509 1.473096e-09
4 100 1000 5 2e+100 642.0556 647.1784 2.670201e-05
4 100 1000 5 333.9205 706.1023 709.3199 3.208948e-05
4 100 1000 5 256.6625 645.8859 650.6977 1.222119e-05
4 100 1000 5 329.7601 701.7949 704.4721 4.495315e-07
4 100 1000 5 542.3003 842.2948 843.4952 6.322531e-05
4 100 1000 5 320.1413 697.0401 700.0347 4.15929e-06
4 100 1000 5 255.5066 642.3761 646.9696 0.0002894819
4 100 1000 5 260.431 649.0264 653.5546 1.182368e-06
4 100 1000 5 417.0902 774.0496 775.9206 2.63142e-05
4 100 1000 5 801.9263 981.7636 981.023 1.079542e-06
4 100 1000 5 439.065 773.3132 774.7473 1.030759e-05
4 100 1000 5 236.1574 626.1656 631.5421 0.001568955
4 100 1000 5 1058.621 1047.585 1042.171 4.905487e-06
4 100 1000 5 245.6939 633.0498 638.0081 4.410249e-07
4 100 1000 5 869.5658 1000.591 995.9879 4.309177e-05
4 100 1000 5 307.1568 688.5325 690.9257 1.711375e-05
4 100 1000 5 615.2585 884.8671 885.32 2.271042e-07
4 100 1000 5 517.6226 826.4179 827.7003 0.0003660489
4 100 1000 5 314.1646 694.7643 698.3983 1.165082e-05
4 100 1000 5 236.3326 625.2535 630.2962 3.238976e-05
4 100 1000 5 768.0015 980.023 980.0872 9.617581e-07
4 100 1000 5 455.1203 780.3989 782.2201 0.0005147265
4 100 1000 5 328.922 694.9637 697.433 2.883103e-07
4 100 1000 5 404.8276 750.1494 751.2571 0.0003747267
4 100 1000 5 273.4274 660.5894 664.6961 0.0122157
4 100 1000 5 287.1223 667.5143 671.067 1.333265e-07
4 100 1000 5 487.0636 835.8946 837.6843 1.396952e-07
4 100 1000 5 426.5172 775.3162 777.3544 4.585316e-06
4 100 1000 5 229.6989 620.7164 625.933 6.492207e-08
4 100 1000 5 503.068 830.4579 832.3032 9.89835e-06
4 100 1000 5 1249.606 1196.471 1177.209 5.797594e-06
4 100 1000 5 325.782 709.9723 713.763 5.217677e-06
4 100 1000 5 252.1819 637.6618 642.3338 5.057168e-07
4 100 1000 5 309.0568 689.4471 692.7183 3.195657e-06
4 100 1000 5 323.34 701.9642 704.8412 7.413512e-06
4 100 1000 5 272.1968 659.2878 663.404 6.145276e-07
4 100 1000 5 263.1855 649.2817 653.7178 0.0003329859
4 100 1000 5 587.8117 865.8165 866.0141 0.006714606
4 100 1000 5 297.717 681.0939 684.3098 2.850387e-05
4 100 1000 5 495.747 820.3044 821.6989 0.0002250645
4 100 1000 5 271.9864 656.4779 660.5369 5.386776e-05
4 100 1000 5 403.9801 758.6654 760.7062 2.288378e-05
4 100 1000 5 279.7358 664.0598 668.2339 1.311185e-06
4 100 1000 5 274.0054 661.4161 665.8528 5.196848e-06
4 100 1000 5 397.2458 756.2415 758.2779 1.186979e-08
4 100 1000 5 397.5146 753.9134 756.0749 3.511653e-05
4 100 1000 5 675.7682 908.4508 908.3497 4.073561e-07
4 100 1000 5 4967.842 2413.03 1389.66 2.662022e-05
4 100 1000 5 3899.563 1775.687 1268.998 7.203689e-05
4 100 1000 5 262.4344 651.2007 656.1618 0.0009453601
4 100 1000 5 398.1106 761.581 763.6515 6.748855e-08
4 100 1000 5 270.0712 654.5108 658.4983 9.653947e-07
4 100 1000 5 340.1659 716.2035 719.212 3.145401e-07
4 100 1000 5 655.5526 891.6038 891.1837 2.13595e-07
4 100 1000 5 320.4165 695.3889 699.0526 0.000184986
4 100 1000 5 313.1839 694.2121 697.7841 3.007397e-07
4 100 1000 5 1139.072 1105.742 1097.391 2.275789e-05
4 100 1000 5 271.842 657.7393 661.9723 3.397594e-06
4 100 1000 5 354.6264 725.4428 728.3868 4.054885e-05
4 100 1000 5 522.702 826.2789 826.8874 2.693396e-08
4 100 1000 5 733.9543 944.5345 943.0623 6.201836e-05
4 100 1000 5 337.2374 713.855 716.7785 0.0004164917
4 100 1000 5 321.0554 699.8731 702.9225 2.989859e-05
4 100 1000 5 268.2421 655.3428 659.7128 6.815755e-05
4 100 1000 5 694.8016 919.2416 918.4891 0.0002819308
4 100 1000 5 297.9534 681.4243 685.3306 5.658724e-07
4 100 1000 5 240.3213 629.7788 634.9223 6.728347e-08
4 100 1000 5 309.1048 689.9564 693.4187 2.799702e-05
4 100 1000 5 2e+100 650.7077 654.4018 0.002066629
4 100 1000 5 403.0344 761.6446 763.6731 4.294018e-06
4 100 1000 5 262.7214 648.4762 653.0828 0.0001027787
4 100 1000 5 254.288 639.1202 643.9149 1.050073e-05
4 100 1000 5 359.1562 725.4441 727.4362 1.713676e-05
4 100 1000 5 404.1761 751.6906 753.7355 0.0002463235
4 100 1000 5 430.1358 782.1866 784.0564 0.001101109
4 100 1000 5 291.5231 674.8471 678.6277 2.615719e-05
4 100 1000 5 302.6546 676.4589 679.7016 0.0002267913
4 100 1000 5 359.8513 715.0417 717.0857 4.230043e-05
4 100 1000 5 246.4251 636.5762 641.4493 3.347934e-06
4 100 1000 5 224.4902 616.8852 622.6032 2.509745e-06
4 100 1000 5 401.4588 755.6044 757.5001 0.001774426
4 100 1000 5 332.4684 707.2629 710.5569 1.276761e-05
4 100 1000 5 1189.372 1104.491 1089.823 1.142246e-06
4 100 1000 5 441.4947 779.1081 780.8136 1.987122e-05
4 100 1000 5 270.0373 658.1841 662.4849 9.916332e-06
1 100 1000 10 272.0157 656.5804 660.574 9.525426e-05
1 100 1000 10 249.5768 638.4786 643.1008 3.657867e-05
1 100 1000 10 261.9747 649.1601 653.7609 6.081079e-05
1 100 1000 10 445.4049 786.7899 787.8215 2.479799e-05
1 100 1000 10 343.4409 717.1947 719.8574 0.0008976937
1 100 1000 10 251.9971 639.7811 644.4746 4.40763e-07
1 100 1000 10 339.3059 718.2262 720.9633 4.528169e-06
1 100 1000 10 401.1126 760.7705 762.1797 1.190034e-08
1 100 1000 10 260.2465 646.9845 651.3369 8.61145e-06
1 100 1000 10 383.0855 745.2244 747.3583 3.267001e-05
1 100 1000 10 248.2203 636.5651 641.3554 1.428177e-05
1 100 1000 10 248.4015 638.2391 642.8358 0.0001901229
1 100 1000 10 348.799 721.7195 724.3863 1.669104e-05
1 100 1000 10 451.9423 798.816 800.8873 2.914465e-05
1 100 1000 10 453.1649 793.3618 793.9832 0.04932835
1 100 1000 10 405.1978 772.1745 773.2768 0.00166304
1 100 1000 10 393.2048 749.9791 752.5513 5.147027e-06
1 100 1000 10 256.5458 640.8671 645.0105 3.54401e-05
1 100 1000 10 631.4787 924.546 922.802 6.473759e-06
1 100 1000 10 275.6871 659.2326 663.2088 2.779138e-06
1 100 1000 10 262.8354 647.0641 651.3408 7.911149e-06
1 100 1000 10 2e+100 643.279 647.9764 8.642767e-07
1 100 1000 10 236.6032 627.6378 632.5762 1.338995e-06
1 100 1000 10 2e+100 714.6301 717.4166 0.000172405
1 100 1000 10 926.0531 1014.84 995.6867 2.372718e-05
1 100 1000 10 2e+100 746.3626 748.2913 3.816969e-05
1 100 1000 10 478.1422 796.1301 797.6807 1.773716e-05
1 100 1000 10 324.4234 697.3338 699.4924 2.230213e-05
1 100 1000 10 372.5194 734.9835 737.5998 0.006988102
1 100 1000 10 254.6424 641.4425 645.9301 3.14287e-05
1 100 1000 10 254.1888 641.6255 646.2811 2.670444e-06
1 100 1000 10 2e+100 761.2923 763.3662 4.184375e-08
1 100 1000 10 265.7022 652.4545 656.868 1.333883e-05
1 100 1000 10 247.3052 636.4448 641.0953 0.003593144
1 100 1000 10 260.5941 649.4015 653.7227 3.027626e-06
1 100 1000 10 546.4022 828.262 829.0514 2.495876e-06
1 100 1000 10 281.2936 669.0565 673.0177 4.60851e-06
1 100 1000 10 603.7433 879.9411 880.7319 8.102477e-06
1 100 1000 10 477.62 805.9268 807.3833 2.806128e-05
1 100 1000 10 348.0602 712.4036 715.1041 2.932315e-05
1 100 1000 10 266.7267 653.5233 658.1123 1.251964e-06
1 100 1000 10 255.9802 644.5276 648.8287 0.0001374867
1 100 1000 10 317.3616 688.5054 691.3614 0.0007836557
1 100 1000 10 356.4033 733.7775 736.4877 3.115183e-06
1 100 1000 10 251.5641 639.587 644.1532 1.581194e-05
1 100 1000 10 369.763 728.4675 730.6184 0.0008591678
1 100 1000 10 288.518 670.5381 674.211 1.143044e-06
1 100 1000 10 439.2431 788.1372 789.8837 1.882338e-07
1 100 1000 10 243.1767 633.5269 638.159 1.735932e-06
1 100 1000 10 724.1943 957.3863 954.3494 0.0003235937
1 100 1000 10 735.511 943.084 940.3242 1.549018e-07
1 100 1000 10 304.8471 685.262 688.5924 8.338845e-06
1 100 1000 10 258.521 647.7663 651.9997 2.540632e-05
1 100 1000 10 297.2939 680.0247 683.3357 0.0002653204
1 100 1000 10 440.2233 771.0328 772.5266 2.009133e-05
1 100 1000 10 342.493 720.0943 722.7861 8.943018e-08
1 100 1000 10 706.0353 922.7736 922.1598 6.290687e-06
1 100 1000 10 255.111 642.2006 646.3543 1.717548e-05
1 100 1000 10 292.9457 670.7948 674.1246 4.647487e-06
1 100 1000 10 252.2929 640.6869 645.1669 1.015637e-05
1 100 1000 10 393.6834 751.3352 753.4668 2.876539e-06
1 100 1000 10 394.8605 751.6196 753.5644 1.704996e-05
1 100 1000 10 2e+100 674.8632 678.2859 0.0005412168
1 100 1000 10 300.3954 683.1278 686.3646 3.323364e-06
1 100 1000 10 257.3953 646.5384 651.2584 0.004034945
1 100 1000 10 262.1373 646.9196 651.037 8.111253e-06
1 100 1000 10 590.6501 888.3174 888.5945 7.107273e-07
1 100 1000 10 2e+100 774.848 777.0795 0.01313464
1 100 1000 10 250.0469 639.1579 643.738 5.949645e-06
1 100 1000 10 253.2255 643.6126 648.3409 1.867454e-05
1 100 1000 10 260.1667 645.123 649.5106 7.337923e-05
1 100 1000 10 294.0874 679.021 682.9686 1.484742e-06
1 100 1000 10 395.9808 755.1188 756.9162 3.905661e-05
1 100 1000 10 244.1204 634.1671 638.7489 8.219697e-08
1 100 1000 10 697.0509 929.9958 929.4436 6.629316e-07
1 100 1000 10 1438.867 1136.71 1103.221 3.293098e-07
1 100 1000 10 262.9574 649.7283 654.1199 0.001533508
1 100 1000 10 412.737 777.3696 779.4701 3.693929e-06
1 100 1000 10 2e+100 690.1613 693.1457 3.602422e-07
1 100 1000 10 307.5697 684.4848 688.0803 4.890049e-05
1 100 1000 10 240.2533 629.3898 634.1459 1.923278e-06
1 100 1000 10 246.9383 634.6534 639.3605 0.0003304324
1 100 1000 10 366.2548 726.9152 729.4976 3.346409e-05
1 100 1000 10 247.0601 636.199 640.7361 1.205958e-05
1 100 1000 10 253.7351 640.2863 644.7483 0.000245582
1 100 1000 10 305.3658 684.8178 687.8553 3.60138e-06
1 100 1000 10 269.1092 655.439 659.5395 1.449499e-06
1 100 1000 10 413.8169 764.7766 766.3126 2.501812e-08
1 100 1000 10 661.7265 928.9784 926.2921 1.05047e-06
1 100 1000 10 353.8902 726.5535 729.1925 0.0002028297
1 100 1000 10 257.0964 645.3962 649.6814 1.368231e-05
1 100 1000 10 253.1589 641.2254 645.8395 6.014054e-05
1 100 1000 10 255.6843 644.6196 649.0812 4.815857e-06
1 100 1000 10 338.8103 710.9782 714.0506 8.934575e-06
1 100 1000 10 260.2153 645.4432 649.8101 0.0004786096
1 100 1000 10 298.8341 678.2044 681.2343 7.888997e-06
1 100 1000 10 257.7207 646.5307 651.2153 1.301091e-06
1 100 1000 10 257.6713 646.3936 650.8916 5.199561e-05
1 100 1000 10 340.6978 711.4106 714.2189 2.768006e-05
1 100 1000 10 363.1923 733.6623 735.0683 5.498973e-05
2 100 1000 10 647.4095 862.0538 860.3366 1.944601e-05
2 100 1000 10 233.6414 623.4154 628.5948 0.001489626
2 100 1000 10 378.6381 723.3755 725.3281 0.01551571
2 100 1000 10 346.0028 709.0448 710.8374 0.0005763977
2 100 1000 10 285.7182 659.9928 663.3089 0.01504673
2 100 1000 10 352.2303 710.239 712.8165 0.001508252
2 100 1000 10 363.7033 735.9572 738.0101 1.801071e-06
2 100 1000 10 319.2336 691.2654 694.4023 0.0002392017
2 100 1000 10 2e+100 1421.703 1223.218 3.595164e-06
2 100 1000 10 475.8802 790.5128 791.5611 0.0005191137
2 100 1000 10 409.5045 768.8936 770.8 1.262983e-06
2 100 1000 10 253.8504 638.3146 642.6238 8.908125e-05
2 100 1000 10 276.5718 657.7908 661.7385 0.3528381
2 100 1000 10 289.127 667.5762 671.1296 1.484248e-05
2 100 1000 10 295.7532 673.3232 676.9871 0.0007191073
2 100 1000 10 999.2556 965.1904 958.8316 3.024615e-06
2 100 1000 10 242.6686 629.7709 634.0252 2.001151e-06
2 100 1000 10 230.1592 620.3476 625.4808 0.000388666
2 100 1000 10 467.3452 772.7127 773.6386 0.03294443
2 100 1000 10 586.2973 834.6026 835.1546 0.000797969
2 100 1000 10 267.9997 650.4805 654.6504 0.0002523003
2 100 1000 10 396.2795 749.0824 750.8769 3.130796e-06
2 100 1000 10 417.4557 754.6259 755.4765 1.835029e-06
2 100 1000 10 354.426 721.4483 723.7205 6.664794e-06
2 100 1000 10 392.9836 740.6742 742.3599 0.0002723012
2 100 1000 10 241.414 629.3036 634.1083 0.0007255612
2 100 1000 10 442.4486 776.1991 777.9697 1.350324e-06
2 100 1000 10 282.7477 666.7062 670.6528 0.04748879
2 100 1000 10 296.2487 674.8273 678.2287 0.05180384
2 100 1000 10 317.2587 684.229 687.2252 0.001376662
2 100 1000 10 403.0755 752.0136 754.0315 1.639531e-06
2 100 1000 10 692.9364 895.7276 895.6324 6.653975e-07
2 100 1000 10 264.8889 647.0257 651.355 4.506786e-05
2 100 1000 10 271.5543 655.0124 659.334 3.459947e-05
2 100 1000 10 322.2482 699.614 702.4534 6.093917e-05
2 100 1000 10 429.6312 755.8527 756.4609 1.641176e-05
2 100 1000 10 829.6776 991.7617 987.015 2.850878e-05
2 100 1000 10 710.6569 892.7718 892.5508 9.20244e-07
2 100 1000 10 255.506 642.3635 646.608 0.0001027856
2 100 1000 10 715.3321 930.7368 930.3204 4.327312e-05
2 100 1000 10 300.6873 671.1815 674.9769 0.000607827
2 100 1000 10 276.599 655.6866 659.4958 0.0200934
2 100 1000 10 918.6615 1016.367 1013.997 2.468373e-05
2 100 1000 10 288.8349 672.2556 675.6503 0.0001024141
2 100 1000 10 253.3804 636.2937 640.7748 0.0002133679
2 100 1000 10 690.4319 863.7067 861.8398 1.867754e-06
2 100 1000 10 267.4532 653.1341 657.344 0.001276678
2 100 1000 10 447.8119 785.7265 787.5756 8.460709e-05
2 100 1000 10 661.6302 908.4109 908.1057 1.078778e-06
2 100 1000 10 250.9398 637.7282 642.295 2.244162e-05
2 100 1000 10 284.5101 665.6386 668.9877 0.02334986
2 100 1000 10 316.1155 694.5486 696.6216 0.0003917958
2 100 1000 10 2e+100 640.4542 644.9539 0.0001344992
2 100 1000 10 221.2059 612.3399 617.7416 0.0004431523
2 100 1000 10 289.6915 674.1846 677.3813 0.06375794
2 100 1000 10 397.3133 754.7768 756.9553 0.0001079877
2 100 1000 10 274.7469 656.3073 660.1232 9.87908e-05
2 100 1000 10 319.0633 692.9826 696.1354 0.002303044
2 100 1000 10 362.3936 725.2982 727.5376 2.663809e-08
2 100 1000 10 395.0299 742.6423 744.4797 0.0006619928
2 100 1000 10 440.206 760.0411 761.524 5.752351e-09
2 100 1000 10 244.4945 632.8113 637.6824 1.124541e-05
2 100 1000 10 321.7244 692.1253 694.4342 7.28942e-06
2 100 1000 10 247.3957 636.2105 641.0145 7.44737e-07
2 100 1000 10 280.3194 660.5577 664.0905 1.221557e-05
2 100 1000 10 2e+100 679.2851 682.5882 0.0004345126
2 100 1000 10 225.7541 615.3414 620.5708 0.00112799
2 100 1000 10 585.7829 837.4767 837.9448 0.0006995726
2 100 1000 10 2e+100 604.7803 610.0979 2.096824e-05
2 100 1000 10 248.8988 636.3057 641.2357 0.0001611424
2 100 1000 10 323.4544 695.922 698.4393 2.808816e-05
2 100 1000 10 319.4994 694.983 697.8053 0.0001406122
2 100 1000 10 261.7692 650.511 654.7687 0.00146528
2 100 1000 10 534.9918 804.373 805.1754 0.04015826
2 100 1000 10 251.0622 636.7326 640.6833 8.646012e-07
2 100 1000 10 280.4743 664.6054 668.1273 0.0001473346
2 100 1000 10 318.2781 694.0244 697.1969 9.703095e-05
2 100 1000 10 279.1273 657.3308 661.0416 1.137446e-06
2 100 1000 10 366.7407 730.4435 732.7512 0.0002844327
2 100 1000 10 277.1175 661.5433 665.2635 7.845109e-05
2 100 1000 10 306.3855 685.3195 688.5623 3.83707e-05
2 100 1000 10 433.6335 788.8198 790.6651 0.01072996
2 100 1000 10 595.2934 900.899 900.8126 0.0005679381
2 100 1000 10 248.1533 636.4252 641.1569 7.716589e-06
2 100 1000 10 470.1997 804.1707 805.4804 5.279553e-07
2 100 1000 10 268.0064 647.7627 652.1388 3.033524e-06
2 100 1000 10 244.0969 633.5664 638.0659 2.156366e-06
2 100 1000 10 247.8093 635.2388 640.0615 1.116002e-05
2 100 1000 10 496.0219 835.4184 835.5283 8.585109e-07
2 100 1000 10 972.5088 1015.412 1009.924 3.736535e-05
2 100 1000 10 263.3277 643.7703 647.9119 0.0003044562
2 100 1000 10 566.4849 812.0176 812.4251 3.096268e-05
2 100 1000 10 284.4168 667.3386 670.7869 4.608203e-06
2 100 1000 10 332.8483 694.0806 696.224 3.011292e-05
2 100 1000 10 428.3696 755.3677 756.932 0.0002476349
2 100 1000 10 240.4431 626.4602 631.1459 1.198048e-06
2 100 1000 10 316.5701 697.1998 700.746 9.548701e-07
2 100 1000 10 265.9933 647.2418 651.4221 0.0002824346
2 100 1000 10 264.9613 645.8516 649.8223 3.510638e-06
2 100 1000 10 386.6097 738.3899 740.0992 1.733874e-05
4 100 1000 10 248.4602 636.5014 640.9916 0.000207532
4 100 1000 10 258.1928 644.6672 649.0764 2.464975e-05
4 100 1000 10 271.2214 657.066 661.2254 0.001212314
4 100 1000 10 1424.446 1247.535 1187.75 6.112772e-06
4 100 1000 10 457.3189 810.7623 812.4254 1.819336e-05
4 100 1000 10 445.5389 772.9894 773.8703 6.578833e-07
4 100 1000 10 475.1416 796.8514 798.1017 2.713955e-07
4 100 1000 10 239.92 628.3253 633.0896 6.957659e-06
4 100 1000 10 590.7068 872.8697 872.6652 9.513186e-05
4 100 1000 10 755.9113 953.9212 952.6878 1.75655e-06
4 100 1000 10 286.4918 669.3602 673.197 0.0001699255
4 100 1000 10 223.2847 613.7657 619.0811 6.954568e-06
4 100 1000 10 2e+100 712.5608 715.6777 8.777399e-06
4 100 1000 10 228.032 617.447 622.391 0.0002247891
4 100 1000 10 292.5226 674.9198 678.2258 5.894029e-06
4 100 1000 10 267.2068 652.0018 656.4615 1.704833e-08
4 100 1000 10 490.0329 803.2832 805.0974 3.223089e-05
4 100 1000 10 350.4154 721.4939 724.0145 0.0001349033
4 100 1000 10 450.8182 798.8801 800.6296 6.009108e-07
4 100 1000 10 341.9453 705.2722 707.6547 0.002639401
4 100 1000 10 325.0424 700.1476 703.2301 2.258253e-06
4 100 1000 10 438.7679 789.7569 791.5209 0.002086022
4 100 1000 10 283.7556 670.307 673.9134 1.10568e-07
4 100 1000 10 433.4523 760.2808 761.8208 0.0004815321
4 100 1000 10 581.7397 856.3023 856.6167 0.0009285604
4 100 1000 10 272.5231 654.0742 658.2678 0.02637134
4 100 1000 10 228.5396 618.4208 623.5051 7.200373e-06
4 100 1000 10 313.0502 688.0838 691.3502 0.0131023
4 100 1000 10 374.0877 732.118 734.2227 2.249113e-05
4 100 1000 10 347.8626 715.1134 717.7375 4.08798e-07
4 100 1000 10 266.5011 648.0346 651.6631 9.384058e-06
4 100 1000 10 355.9081 715.7522 717.4655 0.0002788697
4 100 1000 10 287.2582 669.6313 673.5078 0.0009731477
4 100 1000 10 451.4951 784.5706 786.0284 3.619233e-06
4 100 1000 10 429.097 777.0241 778.2476 2.434469e-07
4 100 1000 10 332.8454 707.0215 709.7879 1.596082e-09
4 100 1000 10 359.1555 712.4761 714.557 3.293278e-05
4 100 1000 10 267.631 657.2271 661.3768 4.760477e-05
4 100 1000 10 239.5526 627.0107 632.0544 2.432477e-05
4 100 1000 10 360.9663 728.743 730.5119 2.874788e-05
4 100 1000 10 331.9264 705.1532 708.1751 0.0002201167
4 100 1000 10 304.2179 681.882 685.1243 1.361205e-06
4 100 1000 10 234.2707 624.5292 629.8286 7.292546e-07
4 100 1000 10 279.3914 661.9535 665.9039 0.002042769
4 100 1000 10 455.3361 789.9069 791.3087 9.174715e-07
4 100 1000 10 276.9521 663.346 666.7396 6.228171e-06
4 100 1000 10 351.3223 717.8003 720.2578 1.024058e-06
4 100 1000 10 256.1636 641.4965 646.2492 1.091123e-06
4 100 1000 10 389.4847 745.0666 746.9763 4.379363e-07
4 100 1000 10 310.5549 685.542 689.3473 0.0001166303
4 100 1000 10 282.8032 659.7997 663.0685 4.035688e-07
4 100 1000 10 572.2836 831.1919 831.2349 0.00317043
4 100 1000 10 255.0627 642.649 647.2463 8.139891e-06
4 100 1000 10 262.8828 649.7131 654.0897 0.0001275862
4 100 1000 10 476.8479 816.6485 818.5988 1.718446e-06
4 100 1000 10 252.6534 640.6909 645.0641 7.512456e-05
4 100 1000 10 367.6384 729.4298 731.9181 0.03466571
4 100 1000 10 301.9991 683.4877 687.0045 8.335669e-06
4 100 1000 10 487.6775 816.3845 817.1814 0.0001237221
4 100 1000 10 465.3528 797.5593 799.285 0.00901374
4 100 1000 10 367.716 723.4228 725.0684 0.0001419179
4 100 1000 10 235.3313 624.9548 629.8524 4.565628e-08
4 100 1000 10 276.4429 661.0253 665.1129 4.228273e-05
4 100 1000 10 421.7923 771.5806 773.1102 0.0002747889
4 100 1000 10 302.5075 678.5099 681.8605 4.560271e-06
4 100 1000 10 291.3085 671.2323 675.0274 0.0008686283
4 100 1000 10 359.2739 723.9983 726.6982 2.970274e-05
4 100 1000 10 358.4603 728.3721 730.3799 0.0001243119
4 100 1000 10 517.6689 815.1537 816.628 1.450879e-06
4 100 1000 10 2e+100 655.4778 659.1876 4.51967e-05
4 100 1000 10 268.3021 652.3711 656.0252 1.299481e-06
4 100 1000 10 289.2357 668.6232 672.1681 1.095347e-05
4 100 1000 10 300.1907 676.4223 679.8117 1.155692e-07
4 100 1000 10 480.7763 826.9473 828.608 2.3127e-06
4 100 1000 10 289.1728 671.8949 675.6716 4.630737e-07
4 100 1000 10 261.2293 645.6078 649.6784 0.0001623188
4 100 1000 10 248.0841 632.2984 636.9002 1.122527e-06
4 100 1000 10 607.405 879.2348 879.6824 1.940123e-05
4 100 1000 10 386.968 743.7175 745.3579 6.342023e-07
4 100 1000 10 245.5177 634.0623 638.6699 1.694027e-06
4 100 1000 10 562.8134 851.2435 852.5678 6.07287e-06
4 100 1000 10 334.9299 708.1978 710.8735 0.0003374697
4 100 1000 10 477.9055 799.1602 800.4589 4.426472e-08
4 100 1000 10 254.1896 640.9116 645.7071 0.002594175
4 100 1000 10 328.393 696.5419 699.0878 3.437612e-05
4 100 1000 10 221.2968 612.1865 617.5133 1.370433e-05
4 100 1000 10 302.6194 678.675 682.1161 0.0008664499
4 100 1000 10 454.155 781.2167 782.4067 2.76699e-07
4 100 1000 10 470.7491 805.0063 806.7609 1.195728e-07
4 100 1000 10 735.9805 949.4406 947.6697 5.758457e-10
4 100 1000 10 254.5264 644.0996 648.748 0.0003488151
4 100 1000 10 2e+100 843.8188 845.0396 8.186346e-05
4 100 1000 10 376.9786 734.2699 736.4204 5.018944e-06
4 100 1000 10 215.0372 606.7918 612.3526 0.0001551157
4 100 1000 10 347.3322 709.6356 712.0983 1.761217e-08
4 100 1000 10 2e+100 630.0284 634.7515 1.901607e-05
4 100 1000 10 203.2874 595.8953 601.6974 3.831146e-06
4 100 1000 10 412.8819 757.2696 759.0293 0.0003312636
4 100 1000 10 706.4543 925.5865 925.7498 4.653759e-06
4 100 1000 10 357.5682 724.6678 726.9784 1.005636e-05
1 100 10000 1 261.733 655.1166 663.9469 8.611776e-07
1 100 10000 1 312.9854 703.5601 713.1582 2.813339e-05
1 100 10000 1 282.5281 676.3808 684.6535 4.573883e-06
1 100 10000 1 356.2791 749.5516 757.4622 5.767319e-06
1 100 10000 1 345.3723 738.9866 746.5994 0.001231697
1 100 10000 1 348.588 741.6436 749.3995 5.036348e-05
1 100 10000 1 323.2279 716.9916 725.3981 3.097684e-07
