## Sat Oct 30 14:10:38 2021 
model n s Ncalpt IC.clk IC.cor IC.rel rho
3 100 10000 1 419.5683 811.6906 817.832 1.272038e-05
3 100 10000 1 312.518 703.9292 713.663 0.0002440598
3 100 10000 1 300.0975 691.0588 700.0158 1.278193e-05
3 100 10000 1 266.7684 660.3861 668.469 1.179613e-05
3 100 10000 1 339.3058 732.6366 741.6093 0.0003159308
3 100 10000 1 431.563 818.876 824.9103 0.0007568721
3 100 10000 1 369.2048 753.3617 760.9363 1.2293e-05
3 100 10000 1 272.9764 666.7314 675.2441 0.0002663534
3 100 10000 1 455.0311 821.2022 825.3695 0.002818835
3 100 10000 1 261.8403 655.6986 663.7711 5.154804e-05
3 100 10000 1 433.2632 824.3035 829.7946 8.936699e-05
3 100 10000 1 341.995 734.1596 743.6087 0.0006659736
3 100 10000 1 520.2413 888.4185 893.2806 2.357797e-05
3 100 10000 1 266.7468 659.7025 667.4699 3.252475e-05
3 100 10000 1 377.8709 767.7399 774.2796 6.240372e-06
3 100 10000 1 331.487 724.962 732.8801 3.598555e-07
3 100 10000 1 564.3472 891.5571 894.7904 9.262609e-05
3 100 10000 1 297.5311 691.2337 698.4921 9.306647e-05
3 100 10000 1 322.7515 715.8324 724.0017 0.000128383
3 100 10000 1 464.5401 822.9333 829.1447 0.0004403123
3 100 10000 1 460.5392 823.4981 829.8286 2.525303e-05
3 100 10000 1 290.0403 683.0973 691.1944 0.0001415805
3 100 10000 1 334.3107 727.8618 737.5389 0.003722807
3 100 10000 1 273.1785 665.4048 672.3352 6.82438e-07
3 100 10000 1 259.7763 651.7088 660.4993 0.0008630545
3 100 10000 1 520.2562 906.7875 910.778 5.262136e-07
3 100 10000 1 416.4964 809.2746 815.9531 1.251262e-05
3 100 10000 1 253.3996 647.2946 655.351 0.006249723
3 100 10000 1 379.8605 768.8708 777.9528 0.0002227546
3 100 10000 1 364.8249 756.7084 762.7917 0.0003057406
3 100 10000 1 343.0569 736.5485 744.33 5.711761e-05
3 100 10000 1 471.0949 861.5937 865.4423 9.95711e-06
3 100 10000 1 296.0036 689.6368 697.9839 1.928029e-05
3 100 10000 1 348.1869 741.4762 749.15 0.001983935
3 100 10000 1 301.4044 694.6713 705.0973 2.503695e-06
3 100 10000 1 270.0022 663.784 670.5407 3.380335e-05
3 100 10000 1 2e+100 673.378 682.5578 1.379542e-06
3 100 10000 1 374.5564 758.9774 765.7804 0.002447324
3 100 10000 1 445.9988 837.9331 843.6148 2.764588e-06
3 100 10000 1 271.0616 664.8494 673.1894 5.045787e-05
3 100 10000 1 359.056 750.7913 758.0925 0.001439499
3 100 10000 1 326.5414 717.4079 725.2992 4.307775e-05
3 100 10000 1 275.7945 669.4538 677.091 4.603036e-06
3 100 10000 1 2e+100 676.0504 683.4591 0.0001328771
3 100 10000 1 580.5479 948.1511 951.9066 0.0008588108
3 100 10000 1 452.8219 839.2966 843.0292 6.00058e-05
3 100 10000 1 264.755 658.5563 667.2803 1.209867e-05
3 100 10000 1 298.8559 692.5075 701.9736 0.002197591
3 100 10000 1 904.7586 1173.342 1172.535 0.0006691581
3 100 10000 1 609.9175 930.1493 932.902 0.0004602566
3 100 10000 1 459.9005 831.2497 834.8959 2.133293e-05
3 100 10000 1 384.5698 777.6009 783.965 0.0001382535
3 100 10000 1 411.9576 794.6082 802.7897 1.574522e-06
3 100 10000 1 423.0588 812.1243 816.9806 9.794077e-05
3 100 10000 1 362.499 754.9936 765.5646 0.001717733
3 100 10000 1 321.2592 711.1388 720.6579 0.01413309
3 100 10000 1 365.2133 755.5298 763.2022 4.914663e-05
3 100 10000 1 324.1137 715.7909 724.9936 0.003854564
3 100 10000 1 445.521 828.3205 834.0789 0.009244506
3 100 10000 1 351.1412 740.834 749.3208 0.0004233243
3 100 10000 1 267.9922 660.4964 668.9934 1.242335e-05
3 100 10000 1 406.1276 787.6836 795.5227 1.632246e-05
3 100 10000 1 293.5394 684.0356 692.6572 0.0001107854
3 100 10000 1 403.5764 787.895 793.3819 0.000169383
3 100 10000 1 415.1076 796.7063 803.1182 0.0005621914
4 100 10000 1 367583.4 2e+100 1993.709 0.003065325
4 100 10000 1 9009.983 2e+100 1326.694 0.0001947874
4 100 10000 1 344070.3 2e+100 1845.404 0.000266314
4 100 10000 1 3926.422 1166.433 1117.956 0.0004665875
4 100 10000 1 23303.96 6417.638 1410.001 1.865334e-06
4 100 10000 1 43974.56 19479.27 1581.326 0.0001142883
4 100 10000 1 769155.3 2e+100 2007.14 0.0009478809
4 100 10000 1 115615.3 61627.61 1660.291 2.840561e-05
4 100 10000 1 17255.65 5894.493 1475.852 0.000863148
4 100 10000 1 11316.06 3506.452 1305.82 2.037617e-06
4 100 10000 1 1288.542 957.0567 954.1235 0.0004342523
4 100 10000 1 3793.777 1304.541 1204.692 2.025768e-05
4 100 10000 1 1903.45 988.6245 982.4316 0.001372896
4 100 10000 1 8190125 2e+100 2386.86 0.006792687
4 100 10000 1 45499.67 2e+100 1535.209 0.0002357521
4 100 10000 1 2135.171 1095.549 1075.647 0.005739242
4 100 10000 1 1408.803 995.1609 988.3278 0.0004380405
4 100 10000 1 15790.65 5353.497 1391.458 0.0001809581
4 100 10000 1 1306627 2e+100 2132.246 1.151582e-05
4 100 10000 1 216750.9 2e+100 1977.416 0.0001290197
4 100 10000 1 133520.2 2e+100 1813.414 0.0009695405
4 100 10000 1 1476.458 994.2851 984.3995 0.1577372
4 100 10000 1 1702.96 1024.808 1011.948 0.003954732
4 100 10000 1 2637.863 1095.503 1081.343 9.922251e-06
4 100 10000 1 192813.9 2e+100 1826.194 5.30256e-05
4 100 10000 1 11912.89 3894.247 1426.545 5.96077e-06
4 100 10000 1 520039.6 2e+100 2100.247 0.006070772
4 100 10000 1 77944.74 2e+100 1707.307 0.05158794
4 100 10000 1 260416.7 2e+100 1767.432 5.824954e-06
4 100 10000 1 4751753 2e+100 2286.781 4.116118e-08
4 100 10000 1 1265.15 954.919 948.295 0.0005409978
4 100 10000 1 122290.3 2e+100 1648.578 7.780652e-05
4 100 10000 1 2135.985 1133.01 1119.061 1.102068e-06
4 100 10000 1 3048.136 1115.205 1067.467 0.0003086543
4 100 10000 1 1688.356 949.1744 939.4591 9.518409e-07
4 100 10000 1 186403.6 2e+100 1733.838 1.206131e-05
4 100 10000 1 2658.487 1092.483 1074.122 2.377198e-06
4 100 10000 1 3445.224 1108.726 1050.499 5.720985e-06
4 100 10000 1 2986.152 1140.445 1118.663 0.00588979
4 100 10000 1 8023.19 2493.33 1305.046 0.0004312027
4 100 10000 1 1268.566 993.0023 985.5557 5.758036e-05
4 100 10000 1 1082.422 978.3852 974.405 0.07244739
4 100 10000 1 41333.12 13665.68 1526.388 8.11754e-06
4 100 10000 1 6249.543 1762.508 1234.612 0.0004648936
4 100 10000 1 3480449 2e+100 2303.012 0.0001373409
4 100 10000 1 1157.204 974.3853 972.4446 2.470861e-05
4 100 10000 1 25559.1 9367.23 1471.852 0.000299184
4 100 10000 1 210151.3 2e+100 1826.318 0.009904559
4 100 10000 1 4255.691 1199.893 1168.025 0.003406939
4 100 10000 1 35081.88 8427.281 1514.803 0.0002024988
4 100 10000 1 38263.81 13939.14 1525.139 0.0009568291
4 100 10000 1 1999.613 1072.873 1057.522 2.887213e-07
4 100 10000 1 58894.57 2e+100 1561.067 0.008422334
4 100 10000 1 4989.529 1402.151 1203.538 0.001461906
4 100 10000 1 2e+100 2e+100 1816.732 0.00409342
4 100 10000 1 3371.865 1278.21 1203.777 0.0001755896
4 100 10000 1 1158.376 952.0964 949.7105 0.000132766
4 100 10000 1 26409.01 9535.12 1475.113 4.5201e-05
4 100 10000 1 140006.2 2e+100 1728.847 3.922979e-05
4 100 10000 1 183495.1 2e+100 1777.351 4.922119e-05
4 100 10000 1 40229.4 15662.26 1607.301 1.374648e-06
4 100 10000 1 4712.773 1214.899 1149.762 0.0004958147
4 100 10000 1 6539.269 1484.593 1229.811 1.864712e-05
4 100 10000 1 125008.3 2e+100 1781.586 0.0001359458
4 100 10000 1 141272749877 2e+100 2e+100 1.225794e-05
4 100 10000 1 1026.185 955.7476 951.8219 0.008260326
4 100 10000 1 10189.17 4494.19 1485.116 3.564538e-05
4 100 10000 1 11215.64 3036.744 1285.68 0.003567354
4 100 10000 1 6022.143 1754.12 1241.339 0.00101843
4 100 10000 1 6557.346 1710.359 1258.874 4.255612e-06
4 100 10000 1 943876281 2e+100 2e+100 1.452148e-06
4 100 10000 1 73339208 2e+100 2e+100 0.003544035
4 100 10000 1 2060272 2e+100 2235.776 0.000507307
4 100 10000 1 29717.89 9308.713 1435.391 0.0002679566
4 100 10000 1 2444.003 1074.326 1049.691 0.001762796
4 100 10000 1 6716.392 1579.519 1262.793 6.873042e-07
4 100 10000 1 107385 2e+100 1794.847 7.73844e-05
4 100 10000 1 949.0696 917.3989 916.3652 0.0003284315
4 100 10000 1 5377.357 1733.517 1261.236 1.677699e-05
4 100 10000 1 3164.954 1242.14 1209.857 7.241522e-06
4 100 10000 1 1005.458 985.3246 983.0527 0.0001694302
4 100 10000 1 107280.6 2e+100 1556.178 2.362741e-06
4 100 10000 1 2550.706 1046.902 1023.05 0.001462783
4 100 10000 1 2517.151 1259.384 1095.536 0.0009017926
4 100 10000 1 102896 2e+100 1741.914 0.0004130535
4 100 10000 1 3306.811 1200.888 1149.33 1.187613e-05
4 100 10000 1 137401.1 2e+100 1704.857 3.995352e-06
4 100 10000 1 17648.17 7067.891 1428.777 7.937592e-07
4 100 10000 1 8129.299 2533.749 1245.817 6.046435e-05
4 100 10000 1 1586.786 978.5867 972.8275 0.0002335644
4 100 10000 1 1932.075 1127.991 1096.071 1.059106e-06
4 100 10000 1 97670.35 2e+100 1751.05 0.0004757025
4 100 10000 1 37599.87 2e+100 1504.301 0.0009747409
4 100 10000 1 11151.28 2361.644 1224.349 0.0003200576
4 100 10000 1 1025901 2e+100 2104.552 2.156907e-05
4 100 10000 1 5275.882 1570.645 1186.242 0.001224733
4 100 10000 1 74987.35 2e+100 1646.843 0.002118123
4 100 10000 1 1865270 2e+100 2214.552 0.0003828859
4 100 10000 1 224498.1 2e+100 1866.505 4.601782e-05
4 100 10000 1 30703.31 11877.46 1559.398 3.987847e-06
1 100 10000 5 730.3392 1044.261 1044.097 9.966771e-06
1 100 10000 5 398.6627 789.5923 796.1953 0.07291734
1 100 10000 5 281.4486 675.0759 682.3548 3.79189e-05
1 100 10000 5 326.733 720.2108 729.2272 4.690723e-06
1 100 10000 5 434.0463 799.8266 805.6613 8.868785e-05
1 100 10000 5 268.882 662.5752 671.4534 0.00280348
1 100 10000 5 338.4443 731.4489 740.903 0.0009221746
1 100 10000 5 410.0159 802.6522 808.5818 3.345105e-07
1 100 10000 5 257.8018 651.282 659.699 1.091453e-07
1 100 10000 5 577.3447 962.6796 963.8631 0.001977679
1 100 10000 5 787.4461 1168.304 1166.956 7.959142e-05
1 100 10000 5 1279.948 1561.964 1545.114 1.562071e-05
1 100 10000 5 365.7498 757.521 765.2675 0.0002960475
1 100 10000 5 416.1355 795.5559 803.2112 0.00058737
1 100 10000 5 418.661 802.2172 807.9191 0.0001038965
1 100 10000 5 779.5376 1044.418 1045.441 1.023476e-06
1 100 10000 5 489.8347 846.739 851.6117 2.131581e-06
1 100 10000 5 382.4778 772.7611 780.2567 3.721706e-07
1 100 10000 5 329.5737 723.0364 731.468 3.479473e-05
1 100 10000 5 432.5502 824.8726 831.7915 2.752073e-06
1 100 10000 5 404.1021 794.7042 799.6926 2.412429e-05
1 100 10000 5 2e+100 734.297 745.7067 7.382216e-06
1 100 10000 5 305.7461 691.6998 700.5165 0.0002882242
1 100 10000 5 358.3502 748.6119 756.6589 2.096756e-05
1 100 10000 5 289.3493 679.9519 689.8836 2.794723e-06
1 100 10000 5 320.8062 709.398 716.6132 1.570512e-07
1 100 10000 5 322.9321 715.6172 723.9844 7.296012e-05
1 100 10000 5 269.4912 661.0655 669.4626 0.0002314947
1 100 10000 5 333.4844 727.153 736.7023 3.279839e-07
1 100 10000 5 406.4445 799.9274 804.5187 0.004511513
1 100 10000 5 265.7501 657.7066 664.8359 0.0003250731
1 100 10000 5 824.4552 1139.641 1138.919 3.094734e-06
1 100 10000 5 256.3772 650.0143 658.1298 6.924903e-06
1 100 10000 5 263.0397 656.1558 662.7603 1.856136e-05
1 100 10000 5 347.8196 736.9942 743.6721 1.908915e-06
1 100 10000 5 381.1509 773.7379 781.5521 0.0001238538
1 100 10000 5 321.9775 711.7677 719.7742 8.299822e-05
1 100 10000 5 2e+100 722.158 731.1817 1.134142e-05
1 100 10000 5 258.441 652.3126 660.7127 2.902522e-06
1 100 10000 5 337.9834 728.4984 735.8923 2.639591e-05
1 100 10000 5 276.9228 670.7585 679.6548 3.63145e-06
1 100 10000 5 356.8665 749.769 755.7411 0.000176258
1 100 10000 5 276.4506 670.2609 678.3168 7.879521e-07
1 100 10000 5 511.7799 901.3723 904.6393 5.442464e-07
1 100 10000 5 338.9766 732.484 741.8606 0.0008530456
1 100 10000 5 263.3376 657.2154 665.7736 8.311787e-05
1 100 10000 5 421.298 812.0836 816.7884 2.905381e-05
1 100 10000 5 366.2491 755.8665 763.957 0.008659256
1 100 10000 5 323.7266 717.3731 726.1021 0.0001380489
1 100 10000 5 2e+100 1053.807 1054.653 6.237964e-06
1 100 10000 5 586.5621 963.7575 966.2128 1.710391e-05
1 100 10000 5 325.1686 716.5975 723.8138 1.238027e-06
1 100 10000 5 255.8548 649.7492 659.0039 0.001440232
1 100 10000 5 326.6232 720.1601 727.8585 4.630371e-06
1 100 10000 5 250.3314 644.231 652.2368 1.311475e-06
1 100 10000 5 317.7647 708.0043 715.931 4.867274e-06
1 100 10000 5 261.897 655.7908 664.5615 7.383874e-06
1 100 10000 5 280.5903 674.0554 682.7494 0.02064004
1 100 10000 5 452.8247 844.2247 849.9256 0.002473193
1 100 10000 5 325.0174 711.6947 719.2597 4.394734e-05
1 100 10000 5 418.3166 808.8648 814.2858 1.153559e-05
1 100 10000 5 272.8268 666.2923 675.2896 6.647449e-06
1 100 10000 5 304.037 697.085 705.6314 8.705202e-06
1 100 10000 5 261.517 655.3872 663.8129 2.369703e-05
1 100 10000 5 352.5426 743.1057 750.374 0.0001121627
1 100 10000 5 247.8565 641.6899 649.9415 7.345237e-07
1 100 10000 5 277.3933 671.1921 679.3216 0.001201707
1 100 10000 5 450.3515 841.7095 845.1158 4.947017e-06
1 100 10000 5 524.4444 911.8683 915.0939 1.568974e-06
1 100 10000 5 278.111 671.9693 680.8461 6.128069e-05
1 100 10000 5 2e+100 685.562 695.1931 1.40351e-05
1 100 10000 5 570.5416 916.3949 920.4449 8.431868e-07
1 100 10000 5 392.4091 784.2754 790.7142 2.685151e-05
1 100 10000 5 259.1244 652.9204 661.2304 7.300934e-09
1 100 10000 5 274.4666 668.3343 676.8154 1.261976e-06
1 100 10000 5 299.9326 693.6849 702.2711 2.011759e-07
1 100 10000 5 277.4307 671.2994 679.6607 4.537023e-06
1 100 10000 5 260.7933 654.5424 663.6918 2.375933e-06
1 100 10000 5 405.8439 781.0254 787.8671 2.095467e-05
1 100 10000 5 2e+100 829.7616 833.7963 0.001864982
1 100 10000 5 438.5498 830.0521 833.7301 1.670771e-06
1 100 10000 5 429.0652 807.2726 812.9564 8.39392e-07
1 100 10000 5 278.2214 672.0798 679.7296 2.06565e-05
1 100 10000 5 289.3834 682.9605 691.5 2.506138e-06
1 100 10000 5 263.1048 656.9558 664.2348 3.720202e-05
1 100 10000 5 257.6669 651.5105 658.646 2.682445e-05
1 100 10000 5 274.9954 668.818 676.6114 5.599186e-05
1 100 10000 5 254.9438 648.8555 657.3244 7.129922e-05
1 100 10000 5 250.6046 644.5051 652.1317 6.709059e-05
1 100 10000 5 426.7351 813.9683 817.7058 1.73525e-06
1 100 10000 5 326.8633 719.3443 727.1825 6.467858e-06
1 100 10000 5 255.1258 648.838 655.8286 2.501629e-05
1 100 10000 5 296.2806 689.0119 698.684 0.0001366811
1 100 10000 5 424.8605 813.6095 819.309 4.71602e-07
1 100 10000 5 289.0474 680.9462 689.4066 1.149483e-06
1 100 10000 5 316.7146 704.4258 712.693 3.377049e-06
1 100 10000 5 298.1713 691.8694 700.0525 2.874148e-05
1 100 10000 5 263.6261 657.5253 665.2176 3.37207e-06
1 100 10000 5 398.6715 790.6553 796.7321 6.833828e-06
1 100 10000 5 271.9605 665.7368 673.9056 9.307627e-05
2 100 10000 5 677.1811 834.6732 833.6881 0.090453
2 100 10000 5 889.0605 922.3081 919.9401 0.5733391
2 100 10000 5 374.0918 705.9848 714.4993 0.09627073
2 100 10000 5 2e+100 1967.809 1386.278 0.8288478
2 100 10000 5 720.1614 815.9658 816.9884 0.8336131
2 100 10000 5 613.9266 856.0357 857.2751 0.5604019
2 100 10000 5 615.4431 834.3418 834.4958 0.9658267
2 100 10000 5 469.5119 786.8366 790.4241 0.0004886845
2 100 10000 5 1609.062 936.0124 932.2355 0.003505745
2 100 10000 5 31687.05 3882.359 1552.371 0.224499
2 100 10000 5 604.5416 865.3158 867.3839 0.9693897
2 100 10000 5 407.2072 685.0382 688.9617 0.254758
2 100 10000 5 635.5152 878.9265 879.8177 0.5090173
2 100 10000 5 619.5239 774.1487 777.19 0.6920751
2 100 10000 5 887.0005 870.5469 869.2556 0.246272
2 100 10000 5 779.4318 828.5338 828.4843 0.0001054444
2 100 10000 5 521.2835 802.8461 806.2226 0.7338245
2 100 10000 5 791.2208 846.6224 845.9938 0.006769819
2 100 10000 5 1022.884 799.5877 799.2385 0.007394247
2 100 10000 5 4474.478 1343.049 1129.37 0.01425848
2 100 10000 5 978.8202 947.4275 945.7738 0.2058116
2 100 10000 5 901.6073 838.4769 837.2533 0.7303417
2 100 10000 5 333.8839 710.8559 721.622 0.7551905
2 100 10000 5 1403.272 966.1823 955.067 0.3648283
2 100 10000 5 2e+100 3978.269 974.7871 4.601362e-05
2 100 10000 5 1023.344 772.8191 771.9639 0.7434003
2 100 10000 5 539.2161 784.8952 790.0216 0.00238122
2 100 10000 5 3482.915 1036.995 1021.38 0.3471341
2 100 10000 5 2e+100 695.3485 701.3857 0.371467
2 100 10000 5 360.6483 724.0523 732.4396 0.1361669
2 100 10000 5 471.2908 761.5162 762.2324 0.1804571
2 100 10000 5 389.1459 727.817 732.8634 0.2385869
2 100 10000 5 425.493 779.6522 786.82 0.1072166
2 100 10000 5 2e+100 1103.358 1086.741 0.2664414
2 100 10000 5 381.7927 716.2429 721.6256 0.02388907
2 100 10000 5 1634.063 1107.602 1092.54 0.6855984
2 100 10000 5 1110.977 979.2187 974.7035 0.3332308
2 100 10000 5 1186.3 975.0946 970.6513 0.9010175
2 100 10000 5 98596.38 2e+100 1755.975 0.1041152
2 100 10000 5 1882.311 1086.776 1071.312 0.132456
2 100 10000 5 343.7121 707.6375 718.5578 0.7946717
2 100 10000 5 2071.882 1027.628 1009.893 0.3241507
2 100 10000 5 743.3355 865.8373 866.7904 0.9778852
2 100 10000 5 1129.713 1006.014 1003.489 0.3915584
2 100 10000 5 1498.676 921.8934 913.5936 0.7219875
2 100 10000 5 456.2384 797.0036 800.3241 0.1478054
2 100 10000 5 78977.69 2e+100 1394.626 0.012106
2 100 10000 5 270.5042 654.0673 664.1612 0.909438
2 100 10000 5 Inf 1343.334 1113.102 0.8592322
2 100 10000 5 2e+100 1012.017 999.9953 0.008511076
2 100 10000 5 1090.047 840.94 826.1717 0.154674
2 100 10000 5 514.8597 788.7533 792.7154 0.2339691
2 100 10000 5 497.7764 784.0059 786.9538 0.1580859
2 100 10000 5 1087.184 969.8302 964.1423 0.8750194
2 100 10000 5 5112.917 1035.819 967.22 0.00507346
2 100 10000 5 12429.96 1554.86 1180.056 0.004444385
2 100 10000 5 938.717 910.3662 908.9605 0.006179165
2 100 10000 5 642.1523 784.2489 787.1497 0.5821762
2 100 10000 5 780.3961 852.9944 852.1977 0.5643447
2 100 10000 5 628.6562 770.3642 772.5953 0.2870519
2 100 10000 5 902.9796 834.1367 833.3564 0.002139707
2 100 10000 5 944.0916 912.1771 910.6948 0.4997196
2 100 10000 5 476.3011 774.1755 777.218 0.8136134
2 100 10000 5 676.2133 852.6751 853.394 0.02529887
2 100 10000 5 2e+100 899.2584 893.993 0.6563475
2 100 10000 5 526.136 740.7481 742.822 0.2448512
2 100 10000 5 510.0445 777.6674 781.6242 0.7397568
2 100 10000 5 335.2013 688.0798 698.732 0.007055951
2 100 10000 5 611.6522 833.692 835.6278 0.3074208
2 100 10000 5 16794.57 1622.096 1144.509 0.455802
2 100 10000 5 3088.455 1216.494 1163.197 0.004020569
2 100 10000 5 389.9241 713.3991 720.3544 0.5485475
2 100 10000 5 1859.729 1063.902 1057.888 0.01615709
2 100 10000 5 1078.049 850.9435 849.447 0.5378822
2 100 10000 5 433.0086 748.6227 752.6149 0.4131677
2 100 10000 5 2e+100 785.1175 788.363 0.02185924
2 100 10000 5 3008.414 1183.599 1127.578 0.8983509
2 100 10000 5 9254.25 1625.25 1042.73 0.05674101
2 100 10000 5 450.1511 747.636 750.1142 0.44157
2 100 10000 5 2e+100 1493.1 1156.902 0.05781812
2 100 10000 5 328.7972 704.6868 714.3581 0.01423647
2 100 10000 5 1281.502 993.0442 990.7424 0.2372824
2 100 10000 5 609.073 885.8451 887.5141 0.007529557
2 100 10000 5 359.5176 720.7617 727.4315 0.04912398
2 100 10000 5 563.0392 836.1222 838.1763 0.08440355
2 100 10000 5 24276.73 1734.044 1335.419 0.1781216
2 100 10000 5 775.5594 840.2196 833.1865 0.5061772
2 100 10000 5 4283.454 1177.655 1039.243 0.2372423
2 100 10000 5 2837.029 1137.019 1111.827 0.2174032
2 100 10000 5 419.734 753.7756 760.5288 0.08234724
2 100 10000 5 2e+100 880.7046 881.9826 0.362458
2 100 10000 5 1433.061 969.0213 957.6127 0.2463243
2 100 10000 5 1821.696 933.3818 932.5766 0.0005467169
2 100 10000 5 1928.431 856.2637 855.5679 0.02287928
2 100 10000 5 39137.22 4360.698 1048.234 0.06760439
2 100 10000 5 2e+100 786.5105 790.2117 0.1148648
2 100 10000 5 5391.974 1026.025 876.6612 0.4950049
2 100 10000 5 347.9939 714.259 720.652 0.5536656
2 100 10000 5 16113.19 2596.043 1198.686 0.4867996
2 100 10000 5 452.5891 706.7543 710.9841 0.1396773
3 100 10000 5 486.0787 854.1427 858.7282 7.214991e-06
3 100 10000 5 266.8703 660.6621 668.5013 0.001022043
3 100 10000 5 324.184 712.6414 720.1349 0.00345293
3 100 10000 5 387.2675 776.2533 783.2857 4.364991e-05
3 100 10000 5 311.0444 704.6212 712.9881 0.01507485
3 100 10000 5 471.8974 862.4125 866.3257 1.022613e-05
3 100 10000 5 352.2147 743.0944 752.5549 2.96905e-05
3 100 10000 5 462.7657 854.605 858.4326 0.00065179
3 100 10000 5 485.5309 877.1182 881.5966 0.0001383776
3 100 10000 5 357.8596 751.1859 760.0015 2.511617e-05
3 100 10000 5 318.2451 711.7451 722.4073 0.0009045177
3 100 10000 5 942.4971 1146.007 1144.848 0.0002189191
3 100 10000 5 267.1108 660.8892 670.0275 6.391237e-05
3 100 10000 5 347.7605 729.8816 737.3723 8.079186e-05
3 100 10000 5 256.8211 650.2641 658.1924 0.0002176921
3 100 10000 5 379.9215 768.9724 775.298 1.647652e-06
3 100 10000 5 303.8313 697.446 707.0658 0.2688827
3 100 10000 5 391.4428 777.7952 783.1003 0.0002943406
3 100 10000 5 2108.415 1404.036 1398.996 0.01287953
3 100 10000 5 306.9347 700.3805 708.8439 0.0001206276
3 100 10000 5 259.8568 653.6233 660.8146 0.000143067
3 100 10000 5 598.5983 988.9817 991.1349 2.51635e-05
3 100 10000 5 551.499 926.0911 927.6304 0.0002132878
3 100 10000 5 277.2533 670.9986 678.4055 0.0001865857
3 100 10000 5 966.9819 1202.299 1199.448 0.0003372692
3 100 10000 5 260.5749 654.4024 662.9218 0.0008303777
3 100 10000 5 282.5441 676.2634 684.335 5.122663e-06
3 100 10000 5 390.65 782.8693 791.4514 0.000128443
3 100 10000 5 278.5706 672.2886 680.8509 0.0005580209
3 100 10000 5 313.9097 700.9969 709.4287 0.0282753
3 100 10000 5 273.4585 666.7691 675.5467 0.0004361882
3 100 10000 5 260.3852 653.559 663.018 0.006413378
3 100 10000 5 423.7987 814.9902 819.165 1.231873e-05
3 100 10000 5 257.8099 651.6149 659.4574 1.71589e-05
3 100 10000 5 621.2094 905.4603 907.9518 0.000413746
3 100 10000 5 302.3256 692.0456 701.4793 0.0007590223
3 100 10000 5 2e+100 719.1841 728.0218 8.753009e-06
3 100 10000 5 342.2417 735.6491 744.902 1.909354e-05
3 100 10000 5 578.122 913.2282 915.6082 1.279635e-07
3 100 10000 5 270.1011 663.8938 671.8658 3.046128e-06
3 100 10000 5 911.9701 1101.006 1100.628 0.0006000164
3 100 10000 5 326.9179 720.4377 729.1453 0.0007320933
3 100 10000 5 324.4819 716.8129 724.5924 0.004313253
3 100 10000 5 2e+100 695.5878 705.0615 5.609823e-05
3 100 10000 5 291.6398 683.0001 692.3759 5.443886e-05
3 100 10000 5 273.9569 667.3071 675.8637 7.854689e-06
3 100 10000 5 457.4776 836.5771 839.851 0.01253523
3 100 10000 5 386.8738 776.6118 782.7719 6.347788e-06
3 100 10000 5 335.7397 729.2443 736.5177 3.605384e-06
3 100 10000 5 601.793 952.7945 956.718 0.0002427808
3 100 10000 5 273.4338 667.1419 676.0605 5.385472e-06
3 100 10000 5 256.746 650.5427 658.8614 0.001007502
3 100 10000 5 326.9909 710.1021 718.6068 5.852155e-05
3 100 10000 5 510.6994 894.7003 898.0303 0.0009223411
3 100 10000 5 300.2302 693.5349 702.0883 9.995145e-06
3 100 10000 5 453.6991 845.7226 849.9547 0.0001767957
3 100 10000 5 362.8438 751.4628 757.1467 1.85344e-05
3 100 10000 5 254.974 648.7646 655.8974 0.0005013873
3 100 10000 5 538.5105 928.0738 930.5755 0.000952708
3 100 10000 5 522.1367 892.3144 894.1146 0.009922154
3 100 10000 5 252.5872 646.4069 655.2389 2.744172e-06
3 100 10000 5 296.4927 689.0292 697.2214 0.005244298
3 100 10000 5 430.172 814.2159 817.8712 0.00464502
3 100 10000 5 468.7285 845.2635 850.3469 0.000137304
3 100 10000 5 273.2102 666.1102 675.7882 1.505057e-06
3 100 10000 5 311.3433 703.0592 711.8911 5.482616e-05
3 100 10000 5 261.2913 655.0365 663.9154 4.485306e-06
3 100 10000 5 283.059 676.0211 684.0474 1.731496e-05
3 100 10000 5 272.0896 665.1878 673.0222 2.94254e-05
3 100 10000 5 378.377 769.151 777.7597 9.057175e-05
3 100 10000 5 256.1059 649.0931 656.5945 0.05189615
3 100 10000 5 2839.506 1455.988 1440.527 5.959214e-05
3 100 10000 5 431.8189 824.5371 829.0971 1.457263e-05
3 100 10000 5 275.8299 669.64 677.7733 0.003348537
3 100 10000 5 599.5228 941.3811 944.29 1.061918e-06
3 100 10000 5 336.1913 722.4574 729.854 1.257805e-05
3 100 10000 5 287.9978 681.6985 690.9615 8.06299e-05
3 100 10000 5 467.5001 830.7812 836.3069 3.158893e-05
3 100 10000 5 399.7156 791.4653 797.5297 8.658042e-05
3 100 10000 5 375.5682 763.8779 768.9026 6.865339e-05
3 100 10000 5 447.1022 826.5248 830.1586 1.665047e-05
3 100 10000 5 263.5586 657.3354 665.2373 0.000229127
3 100 10000 5 296.8862 688.1593 696.8633 4.886098e-06
3 100 10000 5 385.984 777.4215 783.7032 5.693452e-07
3 100 10000 5 260.1411 653.9255 662.5657 5.260171e-07
3 100 10000 5 252.6362 646.4236 653.2024 0.08006996
3 100 10000 5 257.6185 651.508 660.1833 4.218081e-06
3 100 10000 5 416.5968 807.4939 813.623 2.387449e-05
